order_id,order_date,customer_id,store_id,discount,payment_mode,order_status
551,03-10-2023,26,8,0.17,UPI,Completed
552,26-05-2023,1616,3,0.13,UPI,Completed
553,11-12-2023,2277,6,0.14,Card,Completed
554,14-10-2022,2920,6,0.02,UPI,Completed
555,14-01-2024,1264,10,0.02,Card,Returned
556,17-10-2022,1219,8,0.17,Cash,Completed
557,31-12-2023,2379,5,0.14,Cash,Returned
558,14-11-2023,948,8,0.1,UPI,Completed
559,21-05-2022,2820,4,0.05,Cash,Completed
560,09-09-2024,2226,8,0.04,Card,Returned
561,08-09-2022,1824,5,0.08,Cash,Completed
562,31-12-2023,1741,8,0.04,Card,Returned
563,05-04-2023,860,7,0.03,Cash,Completed
564,09-04-2022,2181,10,0.11,Card,Completed
565,12-08-2023,698,5,0.08,Cash,Completed
566,30-11-2024,518,9,0.15,Cash,Completed
567,01-06-2022,564,5,0.11,UPI,Returned
568,04-11-2023,2379,9,0.06,Card,Completed
569,21-05-2024,2034,3,0.1,Card,Completed
570,02-03-2022,860,9,0.1,Card,Completed
571,03-10-2024,2207,2,0.06,Card,Completed
572,04-08-2022,1824,8,0.12,Card,Completed
573,29-03-2023,1531,2,0.13,Cash,Completed
574,07-09-2022,2358,4,0.16,UPI,Completed
575,22-09-2023,551,6,0.07,UPI,Returned
576,23-12-2024,1344,9,0.16,Cash,Completed
577,05-05-2022,556,5,0.04,Card,Completed
578,19-06-2024,324,4,0.14,Cash,Returned
579,22-01-2024,2593,5,0.09,UPI,Completed
580,02-01-2024,1421,2,0.02,Card,Completed
581,27-02-2022,649,9,0.12,Cash,Returned
582,10-06-2023,282,7,0.02,UPI,Returned
583,29-03-2022,1530,2,0.01,Cash,Completed
584,20-10-2022,1994,7,0.04,UPI,Completed
585,12-10-2023,866,1,0.12,Cash,Completed
586,08-11-2024,1861,5,0.17,Card,Completed
587,10-09-2022,1858,5,0.18,UPI,Returned
588,04-11-2024,2022,4,0.11,Card,Completed
589,22-04-2023,2939,1,0.12,Cash,Completed
590,21-03-2024,546,6,0.05,UPI,Completed
591,11-07-2024,1892,3,0,Card,Completed
592,12-07-2023,409,10,0.04,Card,Completed
593,26-09-2023,405,3,0.03,Card,Returned
594,06-11-2022,1597,5,0.17,Cash,Returned
595,12-10-2024,1223,3,0.04,UPI,Completed
596,28-12-2024,2548,1,0.01,Card,Returned
597,07-07-2024,2845,3,0.01,UPI,Completed
598,11-03-2024,1697,3,0.01,Card,Completed
599,03-05-2022,393,8,0.05,Card,Completed
600,03-08-2024,367,4,0.15,UPI,Returned
601,19-02-2024,2320,1,0.15,Card,Completed
602,14-04-2024,459,8,0.02,UPI,Completed
603,07-04-2023,1236,5,0.17,UPI,Completed
604,06-01-2023,880,10,0.05,UPI,Completed
605,17-09-2023,1828,8,0.18,Card,Completed
606,13-07-2022,921,3,0.09,UPI,Returned
607,17-03-2022,539,2,0.02,Cash,Completed
608,08-08-2023,2485,9,0.18,Card,Returned
609,01-10-2023,1869,5,0,Cash,Completed
610,25-09-2022,352,7,0.06,UPI,Returned
611,10-11-2024,1791,5,0.09,UPI,Completed
612,15-10-2023,1124,7,0.04,Cash,Completed
613,31-10-2022,60,6,0.18,UPI,Completed
614,28-11-2024,1544,4,0.16,Cash,Returned
615,01-09-2022,1664,1,0,UPI,Returned
616,19-01-2022,2220,6,0.06,UPI,Returned
617,25-03-2023,1021,7,0.02,UPI,Completed
618,15-06-2023,1351,9,0.03,Cash,Completed
619,21-05-2022,1487,4,0.06,UPI,Completed
620,08-04-2024,1770,8,0.03,UPI,Completed
621,01-07-2023,2638,1,0.16,Cash,Completed
622,23-12-2024,1420,9,0.18,Card,Completed
623,01-10-2023,655,4,0.07,Card,Completed
624,23-11-2022,2539,2,0.2,Cash,Completed
625,11-08-2023,2727,7,0.02,UPI,Completed
626,24-06-2022,524,9,0.05,UPI,Returned
627,26-12-2022,822,3,0.11,Cash,Returned
628,14-09-2022,121,5,0.19,Cash,Completed
629,10-06-2024,1332,4,0.19,Cash,Completed
630,08-05-2024,897,5,0.08,UPI,Completed
631,16-06-2023,963,6,0.11,Card,Completed
632,18-03-2024,1856,1,0.1,Card,Returned
633,17-04-2024,2236,8,0.1,Card,Completed
634,25-04-2024,446,9,0.06,Cash,Returned
635,22-09-2023,220,5,0.15,Cash,Returned
636,10-06-2023,2355,3,0,Card,Completed
637,23-12-2024,602,8,0.05,Cash,Returned
638,21-10-2024,2060,3,0.14,Cash,Completed
639,08-01-2023,374,3,0.16,Card,Completed
640,02-03-2022,486,7,0.01,Cash,Returned
641,19-10-2022,412,9,0.08,UPI,Completed
642,12-04-2022,329,2,0.16,UPI,Completed
643,08-08-2022,2826,8,0.15,Cash,Returned
644,13-08-2024,2146,6,0.17,UPI,Completed
645,29-11-2023,916,6,0.11,Cash,Completed
646,18-12-2024,2769,8,0.1,UPI,Returned
647,18-08-2022,1702,2,0.09,Cash,Completed
648,20-09-2024,1388,4,0.01,Card,Completed
649,31-01-2022,2760,9,0.07,Card,Returned
650,29-11-2022,498,7,0.12,Card,Returned
651,13-06-2024,2539,2,0.05,Card,Completed
652,25-08-2022,1666,5,0.16,Card,Completed
653,22-03-2023,810,6,0.01,Cash,Completed
654,08-10-2022,1182,9,0.17,Cash,Completed
655,20-05-2024,2461,2,0.16,Card,Completed
656,25-01-2024,292,7,0.1,Card,Returned
657,05-07-2022,383,1,0.07,UPI,Completed
658,25-08-2024,1011,9,0.07,Cash,Completed
659,06-11-2023,404,3,0.05,Card,Returned
660,25-02-2024,78,3,0.06,Card,Returned
661,04-01-2024,265,8,0.02,Card,Completed
662,08-09-2022,1482,7,0.16,Cash,Returned
663,16-01-2023,1812,5,0.16,Card,Completed
664,18-03-2024,2807,9,0.08,UPI,Returned
665,03-05-2024,1756,5,0.03,Card,Returned
666,24-11-2023,853,9,0.19,Card,Returned
667,17-04-2022,1665,1,0.16,Cash,Returned
668,10-12-2024,2474,3,0.09,Cash,Returned
669,28-05-2024,1055,1,0.06,Cash,Completed
670,22-11-2022,1788,2,0.12,UPI,Completed
671,03-05-2022,2893,3,0.04,Cash,Completed
672,04-10-2024,437,7,0.03,Card,Completed
673,26-12-2022,425,7,0.19,UPI,Completed
674,05-07-2023,2030,2,0.01,Cash,Completed
675,09-02-2022,885,2,0.08,UPI,Returned
676,09-03-2022,1193,10,0.04,UPI,Returned
677,24-11-2022,2307,5,0.16,Card,Completed
678,28-10-2023,446,10,0.04,Cash,Completed
679,28-06-2022,656,10,0.02,Card,Completed
680,31-05-2024,2944,7,0.09,Cash,Completed
681,30-12-2023,842,10,0.1,Cash,Completed
682,01-11-2024,2237,7,0.06,UPI,Returned
683,06-04-2022,680,3,0.15,Card,Completed
684,07-04-2023,711,3,0.07,UPI,Completed
685,03-01-2024,276,1,0.03,Card,Completed
686,10-03-2022,926,7,0.12,Cash,Completed
687,27-08-2023,1009,7,0.18,Cash,Returned
688,08-09-2022,518,5,0.15,UPI,Completed
689,13-10-2024,1645,4,0.02,Card,Completed
690,06-07-2024,1401,10,0.2,UPI,Completed
691,24-07-2022,1973,6,0.05,Card,Completed
692,30-07-2022,582,1,0.18,Card,Completed
693,08-07-2023,251,4,0.03,UPI,Completed
694,09-07-2023,860,3,0.02,Cash,Completed
695,14-10-2022,1069,8,0.12,UPI,Completed
696,13-08-2022,2420,3,0.15,UPI,Completed
697,15-12-2022,2413,10,0.2,Card,Completed
698,06-12-2022,1394,8,0.14,Cash,Completed
699,18-12-2022,1314,7,0.14,Card,Completed
700,13-01-2024,1250,4,0.17,Cash,Completed
701,19-12-2023,36,2,0.11,Card,Returned
702,22-01-2023,2413,5,0.18,Cash,Completed
703,19-05-2023,1121,2,0.06,Cash,Completed
704,01-01-2022,1075,6,0.17,UPI,Completed
705,03-06-2022,205,2,0.11,UPI,Completed
706,03-09-2023,1900,2,0.02,Cash,Completed
707,18-03-2022,1313,7,0.06,UPI,Returned
708,23-09-2022,1602,5,0.04,Cash,Completed
709,13-04-2023,1897,3,0.04,Card,Completed
710,26-01-2022,2634,10,0.05,Cash,Completed
711,27-08-2022,806,8,0.04,Card,Returned
712,23-07-2023,1756,2,0.09,Card,Completed
713,12-12-2022,1176,9,0.04,Card,Completed
714,27-05-2024,1374,4,0.1,Card,Completed
715,08-10-2022,1713,9,0.11,Card,Returned
716,25-01-2022,14,10,0.07,Cash,Completed
717,26-04-2023,1316,10,0.12,UPI,Completed
718,12-07-2022,1203,4,0.09,Cash,Completed
719,13-07-2024,2670,6,0.18,Card,Returned
720,28-06-2022,2128,6,0.16,Cash,Completed
721,31-08-2024,2850,3,0.12,UPI,Completed
722,23-04-2024,1755,1,0.07,UPI,Completed
723,09-03-2023,111,7,0.1,Card,Completed
724,04-09-2022,2245,3,0.04,UPI,Returned
725,05-11-2023,894,9,0.15,Cash,Completed
726,29-03-2024,99,6,0.16,Cash,Completed
727,12-10-2022,484,8,0.01,Cash,Returned
728,25-06-2024,122,7,0.08,UPI,Completed
729,31-01-2022,1944,4,0.19,Cash,Completed
730,07-08-2024,371,8,0.15,UPI,Returned
731,27-02-2023,2941,10,0.11,Cash,Completed
732,12-09-2023,2815,10,0.14,UPI,Completed
733,11-05-2022,2527,6,0.16,Card,Completed
734,22-12-2024,666,5,0.05,Cash,Completed
735,17-08-2022,1697,8,0.1,UPI,Returned
736,02-06-2023,2380,3,0.18,Cash,Completed
737,22-04-2022,2454,3,0.08,Card,Completed
738,03-04-2024,616,9,0.03,Card,Completed
739,23-11-2024,2080,10,0.19,Cash,Completed
740,28-02-2024,452,3,0.16,Card,Returned
741,04-02-2022,984,10,0.02,UPI,Completed
742,03-06-2023,1369,9,0.14,Card,Completed
743,28-08-2023,2712,3,0.06,Cash,Completed
744,16-11-2022,913,8,0.07,UPI,Completed
745,12-05-2023,1538,6,0.03,Cash,Completed
746,01-04-2023,2861,7,0.05,UPI,Returned
747,01-09-2022,1443,10,0.09,Card,Completed
748,20-02-2024,1652,8,0.12,Cash,Returned
749,19-09-2024,2731,3,0.03,UPI,Completed
750,21-04-2024,2309,10,0.03,Card,Returned
751,13-11-2022,2409,10,0.16,Cash,Completed
752,11-10-2024,1848,10,0.04,Card,Completed
753,21-05-2023,392,6,0.04,Cash,Completed
754,12-04-2022,2673,8,0.19,UPI,Completed
755,31-08-2022,69,4,0.1,Cash,Returned
756,02-11-2023,2750,7,0.06,Cash,Completed
757,24-04-2023,1380,4,0.01,Card,Returned
758,29-12-2024,540,1,0.02,Cash,Completed
759,25-07-2022,2156,7,0.11,Card,Completed
760,04-09-2022,2912,3,0.06,UPI,Completed
761,07-02-2023,2632,3,0.01,Card,Completed
762,03-04-2022,601,6,0.17,Cash,Completed
763,28-09-2023,1127,8,0.06,Cash,Completed
764,21-09-2022,924,6,0.2,UPI,Returned
765,05-05-2023,2693,3,0.17,Cash,Completed
766,25-02-2024,789,5,0.01,UPI,Completed
767,20-01-2024,1020,10,0.13,Card,Completed
768,16-10-2023,1277,2,0.11,UPI,Completed
769,23-03-2022,978,9,0.07,Cash,Returned
770,21-10-2023,645,10,0.14,UPI,Returned
771,28-09-2022,820,1,0.19,Cash,Returned
772,29-03-2022,2071,10,0.11,UPI,Completed
773,01-08-2023,911,2,0.02,Cash,Completed
774,07-04-2022,1405,3,0.16,UPI,Completed
775,08-03-2022,1210,8,0.16,Cash,Completed
776,15-01-2022,1950,8,0.19,Card,Completed
777,27-06-2024,261,5,0.08,UPI,Completed
778,04-03-2024,1672,3,0.17,UPI,Completed
779,10-10-2022,1575,2,0.15,Card,Completed
780,13-01-2022,886,7,0.1,UPI,Completed
781,27-03-2022,1623,7,0.05,UPI,Completed
782,28-05-2024,1090,1,0.12,Cash,Completed
783,31-08-2022,676,1,0.16,UPI,Completed
784,26-11-2023,648,4,0.15,Card,Completed
785,30-03-2022,545,8,0.07,Card,Completed
786,31-07-2023,2841,5,0.19,UPI,Completed
787,05-09-2022,2943,9,0.12,Card,Completed
788,10-09-2022,2021,10,0.1,Card,Returned
789,04-03-2022,1834,1,0.06,Cash,Completed
790,25-02-2022,291,6,0.19,Cash,Completed
791,04-07-2022,1734,8,0.16,Card,Returned
792,07-05-2022,1530,3,0.04,Card,Completed
793,28-06-2023,232,7,0.19,Cash,Completed
794,16-10-2023,2961,8,0.02,Cash,Completed
795,27-04-2023,798,6,0.14,Card,Completed
796,28-08-2024,2995,2,0.11,UPI,Completed
797,02-12-2022,105,10,0.07,Card,Completed
798,30-09-2022,862,10,0.2,Card,Completed
799,02-12-2022,1618,8,0.08,Cash,Completed
800,31-12-2024,1386,3,0.01,UPI,Completed
801,30-05-2023,2822,1,0.01,Cash,Completed
802,12-03-2023,1217,8,0.13,Cash,Completed
803,28-04-2022,1813,6,0.09,Cash,Completed
804,08-01-2022,2936,7,0.16,UPI,Completed
805,06-10-2024,1841,8,0.09,UPI,Completed
806,08-01-2022,850,9,0.07,UPI,Returned
807,14-12-2022,2556,9,0.16,UPI,Completed
808,02-09-2023,2982,1,0.03,Card,Completed
809,22-01-2024,2074,3,0.09,Card,Completed
810,17-05-2023,2895,7,0.04,Cash,Completed
811,21-09-2024,2645,10,0.04,Cash,Completed
812,05-10-2023,59,5,0.12,Cash,Completed
813,19-09-2022,540,4,0.2,Card,Returned
814,18-11-2022,2944,9,0.12,Cash,Completed
815,27-11-2023,934,5,0,Cash,Completed
816,31-01-2023,2424,9,0.14,Card,Returned
817,12-05-2022,2103,9,0.11,UPI,Completed
818,05-12-2024,203,7,0.14,Cash,Completed
819,12-03-2024,101,6,0.1,Cash,Returned
820,14-04-2022,2225,1,0.11,UPI,Returned
821,29-09-2022,31,2,0.08,Card,Completed
822,05-01-2024,2022,6,0.02,UPI,Completed
823,23-11-2023,2135,7,0.16,UPI,Completed
824,29-04-2024,1568,6,0.05,UPI,Completed
825,15-11-2024,2412,10,0.09,Card,Completed
826,30-12-2024,1745,1,0.1,UPI,Completed
827,03-09-2023,1097,3,0.18,Cash,Returned
828,13-11-2023,2996,1,0.11,Cash,Completed
829,12-03-2023,1103,10,0,Card,Completed
830,13-08-2022,860,6,0.08,Card,Completed
831,04-10-2024,1226,9,0.19,UPI,Completed
832,03-01-2022,691,10,0.05,UPI,Completed
833,12-11-2023,2133,5,0.12,UPI,Returned
834,17-07-2022,2309,8,0.13,Card,Completed
835,17-02-2023,16,9,0.1,Cash,Completed
836,29-05-2024,128,6,0.14,Card,Completed
837,23-11-2024,860,2,0.17,Card,Completed
838,08-01-2023,2419,4,0.13,Cash,Completed
839,21-02-2024,1482,6,0.11,Card,Completed
840,11-07-2024,2559,9,0.19,UPI,Completed
841,15-03-2022,2902,7,0.06,Card,Returned
842,12-08-2024,1830,10,0.06,Card,Completed
843,15-07-2024,861,8,0.1,Card,Completed
844,10-12-2022,1659,9,0.04,Card,Returned
845,03-05-2023,2432,7,0.14,UPI,Completed
846,15-01-2022,1646,7,0.14,Cash,Completed
847,28-09-2022,899,8,0.16,Cash,Completed
848,05-04-2022,994,6,0.01,Card,Completed
849,28-01-2022,1995,8,0.05,UPI,Completed
850,29-03-2022,2791,6,0.09,UPI,Completed
851,28-07-2023,1079,1,0.06,Cash,Completed
852,11-05-2022,1264,8,0.19,Cash,Completed
853,31-03-2024,2195,8,0.02,Cash,Returned
854,12-09-2023,2571,5,0.07,Cash,Completed
855,16-05-2024,2973,7,0.19,UPI,Completed
856,01-09-2022,1455,10,0.19,Card,Returned
857,08-11-2024,1612,9,0.15,UPI,Completed
858,16-09-2023,2632,3,0.2,UPI,Completed
859,22-05-2022,2253,6,0.13,Card,Completed
860,07-03-2024,724,2,0.07,Cash,Completed
861,27-01-2022,662,3,0.02,Cash,Completed
862,02-03-2024,2864,1,0.14,Card,Completed
863,17-02-2023,118,3,0.08,Cash,Completed
864,19-01-2023,478,9,0.18,Card,Returned
865,13-10-2022,1284,7,0.18,Card,Completed
866,01-10-2022,2786,4,0.05,Cash,Completed
867,17-05-2024,2269,4,0.18,Card,Completed
868,04-09-2022,1124,5,0.01,UPI,Completed
869,20-03-2024,1477,7,0.18,UPI,Returned
870,20-05-2023,2006,3,0.08,UPI,Completed
871,23-06-2023,380,5,0.12,UPI,Completed
872,28-03-2024,1971,3,0.04,Cash,Completed
873,21-06-2022,1532,8,0.06,UPI,Completed
874,11-10-2023,876,2,0.03,Cash,Completed
875,10-06-2024,1741,2,0.1,UPI,Completed
876,27-10-2023,378,2,0.05,Card,Returned
877,10-04-2024,2585,9,0.06,Card,Completed
878,10-02-2023,1002,2,0.07,Card,Completed
879,14-01-2023,800,1,0.04,Cash,Returned
880,15-07-2022,393,5,0.16,UPI,Returned
881,09-02-2022,391,7,0.08,UPI,Completed
882,13-01-2023,2724,3,0.01,Card,Completed
883,04-06-2022,467,4,0.05,Card,Completed
884,23-12-2022,1490,3,0.1,UPI,Completed
885,04-08-2023,1366,3,0.04,UPI,Returned
886,14-11-2024,1762,7,0.04,UPI,Completed
887,21-04-2023,1460,7,0.17,UPI,Completed
888,16-05-2022,1096,8,0.15,Card,Completed
889,30-06-2023,1937,6,0.04,Card,Completed
890,08-06-2024,2948,6,0.13,Card,Completed
891,05-11-2022,1220,2,0.07,UPI,Completed
892,21-04-2024,2247,6,0.1,Card,Completed
893,30-04-2024,394,6,0.17,Cash,Completed
894,03-08-2024,363,1,0.05,Card,Completed
895,17-05-2024,1975,9,0.18,UPI,Completed
896,02-09-2023,1811,7,0.04,Cash,Completed
897,07-12-2023,1661,4,0.18,UPI,Completed
898,13-08-2022,744,7,0.14,Card,Completed
899,28-03-2023,2458,2,0.01,Card,Completed
900,21-05-2023,2326,10,0.05,Cash,Completed
901,20-04-2023,1115,5,0.04,Cash,Returned
902,01-07-2022,2984,1,0.19,Card,Returned
903,20-06-2022,103,1,0.17,Cash,Completed
904,04-05-2024,488,7,0.18,UPI,Completed
905,16-11-2022,246,4,0.06,UPI,Returned
906,21-09-2024,2424,2,0.04,Cash,Returned
907,11-09-2024,406,2,0.16,UPI,Completed
908,14-09-2023,1901,1,0.03,Cash,Completed
909,07-10-2022,1985,2,0.15,Cash,Completed
910,05-05-2023,2270,2,0.01,Cash,Returned
911,07-11-2022,488,6,0.06,UPI,Completed
912,16-04-2022,1684,10,0.13,Cash,Completed
913,26-12-2022,2687,8,0.15,UPI,Completed
914,13-08-2024,2392,9,0.12,Cash,Completed
915,29-11-2023,1773,8,0.07,Cash,Returned
916,26-10-2022,755,8,0.13,UPI,Returned
917,09-04-2024,1504,1,0.05,UPI,Returned
918,26-08-2023,2679,5,0.02,UPI,Completed
919,08-01-2022,2614,7,0.08,Cash,Completed
920,14-04-2024,691,4,0.1,UPI,Completed
921,06-01-2023,717,9,0.03,UPI,Completed
922,13-07-2023,378,1,0.15,Cash,Completed
923,06-10-2023,796,6,0.19,Card,Completed
924,16-08-2023,482,6,0.19,Cash,Completed
925,13-08-2023,2918,6,0.05,UPI,Completed
926,19-08-2024,2277,7,0.16,Card,Completed
927,11-04-2023,1904,9,0.12,UPI,Completed
928,29-05-2023,982,7,0.12,UPI,Completed
929,12-02-2022,2232,5,0.04,Cash,Completed
930,17-05-2022,2982,1,0.08,Card,Returned
931,28-06-2024,178,2,0.08,UPI,Returned
932,27-03-2023,2602,1,0.1,UPI,Returned
933,24-10-2023,38,9,0.06,UPI,Completed
934,15-11-2024,20,1,0.05,Card,Completed
935,02-11-2023,2190,6,0.06,Card,Completed
936,26-01-2024,1853,1,0.05,UPI,Completed
937,01-04-2023,339,6,0.13,UPI,Returned
938,10-06-2024,1607,3,0.18,Cash,Completed
939,11-09-2023,357,7,0.09,UPI,Completed
940,11-01-2022,1623,4,0.2,Card,Completed
941,11-09-2023,2178,6,0,UPI,Completed
942,29-09-2024,2475,8,0.02,UPI,Completed
943,01-12-2023,1763,2,0.08,UPI,Completed
944,20-10-2022,930,1,0.06,Card,Completed
945,11-08-2024,2190,2,0.06,Card,Completed
946,02-08-2022,329,8,0.19,Card,Returned
947,24-02-2022,2358,3,0.11,Cash,Completed
948,22-05-2022,2766,2,0.08,Cash,Returned
949,25-05-2024,838,6,0.05,UPI,Completed
950,15-11-2024,1506,7,0.04,Card,Completed
951,01-10-2023,789,1,0.01,Cash,Completed
952,16-06-2023,1792,6,0.12,Cash,Returned
953,14-10-2024,1691,6,0.11,Card,Completed
954,15-03-2024,1200,3,0.09,UPI,Completed
955,10-01-2023,1146,6,0.19,UPI,Completed
956,13-11-2024,1203,10,0.09,UPI,Completed
957,23-09-2022,2325,7,0.07,Cash,Completed
958,13-05-2024,518,8,0.18,Cash,Returned
959,18-03-2023,1055,5,0.17,UPI,Completed
960,03-08-2024,2254,1,0.06,Card,Returned
961,17-04-2023,2662,10,0.11,UPI,Completed
962,11-10-2023,263,7,0.1,Cash,Returned
963,13-04-2024,2582,4,0.13,Cash,Returned
964,07-11-2022,111,1,0.18,Cash,Completed
965,20-02-2024,94,9,0.03,Cash,Returned
966,30-09-2022,99,9,0.2,Card,Completed
967,02-01-2022,318,2,0.18,Card,Returned
968,22-12-2024,2931,1,0.11,UPI,Completed
969,11-05-2022,1428,7,0.08,Cash,Completed
970,27-01-2023,2140,2,0.05,Cash,Completed
971,25-01-2022,423,7,0.1,Card,Returned
972,15-03-2022,374,10,0.01,Card,Completed
973,22-11-2024,1595,7,0.2,Cash,Returned
974,29-02-2024,1797,6,0.12,Cash,Completed
975,27-03-2022,2947,6,0.17,Card,Completed
976,02-11-2023,1802,3,0.11,UPI,Completed
977,05-03-2024,1640,3,0.02,Cash,Returned
978,21-05-2024,1753,9,0.1,UPI,Completed
979,23-02-2023,646,8,0.04,Card,Returned
980,26-11-2024,1519,5,0.09,UPI,Completed
981,17-09-2024,1947,8,0.09,Cash,Completed
982,15-10-2022,1307,3,0.14,Card,Returned
983,19-06-2022,600,2,0.01,UPI,Completed
984,20-03-2023,2777,1,0.07,Cash,Returned
985,18-01-2024,2908,10,0.09,Card,Returned
986,29-06-2023,66,1,0.12,Card,Completed
987,06-02-2023,1880,10,0.04,Cash,Completed
988,28-01-2022,1879,1,0.07,Card,Returned
989,06-10-2024,2624,10,0.02,Card,Completed
990,23-03-2024,2904,3,0.08,UPI,Completed
991,20-06-2023,1920,6,0.12,Cash,Completed
992,04-01-2024,2016,2,0.12,UPI,Completed
993,07-05-2023,639,1,0.18,UPI,Returned
994,27-11-2024,582,5,0.08,Card,Completed
995,12-04-2022,354,5,0.13,Card,Completed
996,21-10-2022,2030,2,0.08,Cash,Completed
997,18-10-2023,1724,4,0.08,Cash,Completed
998,27-04-2022,2959,1,0.12,Cash,Completed
999,03-12-2024,467,1,0.16,Card,Completed
1000,13-05-2022,1373,9,0.18,Cash,Completed
1001,05-05-2024,1614,3,0.11,Cash,Completed
1002,26-07-2024,16,6,0.18,UPI,Completed
1003,11-03-2023,2763,4,0,Cash,Returned
1004,24-09-2023,574,7,0.12,Card,Returned
1005,21-07-2022,2086,8,0.1,UPI,Completed
1006,30-07-2024,1645,3,0.12,UPI,Returned
1007,25-06-2022,1619,6,0.03,Cash,Completed
1008,10-09-2024,1905,3,0.09,Cash,Returned
1009,12-10-2023,121,2,0.18,Card,Completed
1010,12-10-2022,2418,6,0.17,Card,Completed
1011,09-01-2022,2943,10,0.04,Card,Completed
1012,10-09-2022,417,3,0.07,UPI,Completed
1013,28-11-2022,931,4,0.08,UPI,Completed
1014,20-12-2022,1577,7,0.03,Cash,Returned
1015,08-07-2022,2630,5,0.06,Cash,Completed
1016,15-09-2023,1037,6,0.04,Card,Completed
1017,03-07-2023,2076,4,0.16,Cash,Completed
1018,08-06-2024,1605,5,0.1,UPI,Completed
1019,18-01-2024,2149,8,0,Cash,Completed
1020,31-05-2023,1232,4,0.17,Cash,Returned
1021,25-12-2024,1103,7,0.09,Cash,Completed
1022,29-07-2023,706,10,0.15,Cash,Completed
1023,10-05-2023,2303,1,0.01,UPI,Completed
1024,12-07-2022,1277,4,0.07,UPI,Completed
1025,17-08-2022,583,4,0.13,Cash,Completed
1026,02-11-2022,2259,7,0.17,Card,Completed
1027,18-12-2024,789,9,0.14,Card,Completed
1028,21-04-2023,1328,2,0.02,Cash,Completed
1029,05-10-2022,1942,3,0.11,UPI,Returned
1030,13-10-2023,1949,6,0.19,Cash,Completed
1031,12-11-2024,2683,8,0.08,UPI,Completed
1032,01-06-2022,1786,8,0.19,Card,Completed
1033,14-09-2022,2774,7,0.09,Cash,Completed
1034,24-09-2023,2057,6,0.17,UPI,Completed
1035,31-03-2024,1220,6,0.01,Cash,Completed
1036,15-02-2024,1912,3,0.12,UPI,Completed
1037,03-12-2024,2897,4,0.13,UPI,Returned
1038,02-02-2022,1672,3,0.14,UPI,Returned
1039,20-06-2022,220,9,0.1,Cash,Completed
1040,22-10-2023,1814,4,0.14,Card,Returned
1041,08-10-2022,2314,9,0.14,Card,Completed
1042,13-10-2023,210,1,0.16,UPI,Completed
1043,12-03-2022,873,5,0.13,UPI,Completed
1044,14-07-2023,1672,8,0.14,Card,Completed
1045,27-05-2022,199,6,0.02,UPI,Completed
1046,27-04-2023,2194,9,0.03,UPI,Completed
1047,07-06-2022,2753,7,0.1,Cash,Returned
1048,07-09-2024,1006,7,0.12,Card,Completed
1049,15-06-2022,1053,2,0.16,Card,Completed
1050,02-08-2022,739,4,0.09,Cash,Completed
1051,27-06-2023,2633,5,0.07,Card,Returned
1052,17-10-2024,321,4,0.09,Cash,Completed
1053,21-02-2024,1805,9,0.04,UPI,Completed
1054,10-08-2023,191,3,0.15,UPI,Completed
1055,24-02-2023,2980,4,0,Cash,Completed
1056,18-07-2022,2803,5,0.03,Cash,Completed
1057,25-12-2024,1727,4,0.18,Card,Completed
1058,14-02-2022,887,7,0.11,UPI,Completed
1059,23-09-2024,2798,10,0.18,UPI,Returned
1060,24-10-2022,2896,10,0.02,Cash,Completed
1061,13-04-2022,1545,3,0.12,UPI,Returned
1062,12-09-2022,2125,4,0,Cash,Completed
1063,04-09-2024,1167,10,0.12,Cash,Completed
1064,26-07-2023,2238,7,0.16,Card,Completed
1065,13-07-2022,1671,4,0.17,UPI,Returned
1066,17-09-2023,2494,7,0.04,Cash,Completed
1067,12-12-2024,2826,10,0.13,Cash,Completed
1068,22-05-2024,2023,6,0.04,Cash,Completed
1069,03-02-2023,1727,2,0.16,UPI,Completed
1070,02-09-2024,2755,3,0.12,Cash,Completed
1071,26-04-2023,2786,10,0.18,Cash,Completed
